t,y_syn,y_trend_syn,eps
0,7.893684665128523,7.756034957166025,0.13764970796249795
1,7.7214660176379235,7.75978189924201,-0.0383158816040868
2,7.943015924510994,7.763528109276139,0.17948781523485496
3,8.18933648537953,7.767273587268412,0.42206289811111813
4,7.706129617135936,7.771018333218829,-0.06488871608289348
5,7.709878180747388,7.774762347127391,-0.06488416638000262
6,8.216137980614064,7.778505628994095,0.4376323516199692
7,7.994920126472886,7.782248178818945,0.21267194765394137
8,7.655888988349897,7.785989996601938,-0.13010100825204018
9,7.9400856295187,7.789731082343074,0.15035454717562544
10,7.665048862025529,7.793471436042355,-0.12842257401682655
11,7.668147764093683,7.797211057699779,-0.1290632936060966
12,7.868002669322756,7.800949947315348,0.06705272200740765
13,7.2744787977232,7.8046881048890615,-0.5302093071658613
14,7.33041532180229,7.8084255304209185,-0.4780102086186284
15,7.6563407847154386,7.81216222391092,-0.15582143919548128
16,7.535221850521046,7.815898185359065,-0.2806763348380186
17,7.906717813906191,7.819633414765353,0.08708439914083778
18,7.571735765027294,7.823367912129786,-0.2516321471024922
19,7.435723274270922,7.827101677452363,-0.3913784031814415
20,8.236996129316791,7.830834710733084,0.40616141858370725
21,7.771999755455459,7.8345670119719495,-0.06256725651649041
22,7.857012035573617,7.838298581168958,0.018713454404658686
23,7.4472023924311195,7.8420294183241115,-0.3948270258929921
24,7.694899873885554,7.845759523437408,-0.15085964955185432
25,7.880227827516643,7.849488896508849,0.03073893100779361
26,7.53425354418649,7.853217537538434,-0.318963993351944
27,7.9610590945747655,7.856945446526163,0.10411364804860197
28,7.694223288865636,7.860672623472036,-0.1664493346064
29,7.783564730900223,7.864399068376053,-0.08083433747582944
30,7.701379503395068,7.868124781238214,-0.16674527784314586
31,8.385154143697903,7.871849762058519,0.513304381639385
32,7.871833652258059,7.875574010836967,-0.003740358578908787
33,7.58618407470154,7.879297527573559,-0.2931134528720187
34,8.110964425095865,7.883020312268297,0.22794411282756866
35,7.548421479825356,7.886742364921178,-0.33832088509582214
36,7.948344083507799,7.890463685532202,0.05788039797559741
37,7.351119377279749,7.894184274101371,-0.5430648968216214
38,7.5298364590264235,7.897904130628684,-0.36806767160226095
39,7.956177552514861,7.901623255114141,0.0545542974007193
40,8.109985925278039,7.905341647557742,0.20464427772029734
41,7.956548983292537,7.909059307959486,0.04748967533305041
42,7.88072771867477,7.912776236319376,-0.032048517644605985
43,7.833050405642544,7.916492432637408,-0.08344202699486494
44,7.51047904389738,7.920207896913586,-0.40972885301620526
45,7.724438993613593,7.923922629147906,-0.1994836355343127
46,7.799984151724367,7.9276366293403715,-0.12765247761600457
47,8.224300208726442,7.93134989749098,0.2929503112354623
48,8.030286129004688,7.935062433599733,0.09522369540495478
49,7.450199549305878,7.93877423766663,-0.4885746883607524
50,8.032295643204579,7.942485309691671,0.08981033351290836
51,7.839481429595766,7.946195649674856,-0.10671422007908908
52,7.762316248745325,7.949905257616185,-0.18758900887085944
53,8.123122213799059,7.953614133515657,0.169508080283402
54,8.24303345012867,7.957322277373274,0.2857111727553963
55,8.219106564290128,7.961029689189034,0.2580768751010932
56,7.7321719326804175,7.964736368962939,-0.23256443628252155
57,7.882753207624348,7.968442316694988,-0.08568910907064006
58,8.063947442484228,7.97214753238518,0.09179991009904713
59,8.246195635273201,7.975852016033517,0.27034361923968403
60,7.846766730922002,7.979555767639998,-0.13278903671799633
61,7.931808866232041,7.983258787204623,-0.0514499209725819
62,7.68037289889745,7.986961074727391,-0.30658817582994113
63,7.659169171708468,7.990662630208305,-0.33149345849983647
64,8.219531070649047,7.994363453647361,0.2251676170016857
65,8.373905551413973,7.9980635450445625,0.3758420063694103
66,7.981807418642583,8.001762904399907,-0.019955485757324413
67,8.283561137871533,8.005461531713395,0.27809960615813734
68,8.109376207470847,8.009159426985029,0.10021678048581734
69,7.834080637719998,8.012856590214804,-0.1787759524948063
70,8.1167031766894,8.016553021402727,0.10015015528667309
71,8.446470286667314,8.02024872054879,0.4262215661185247
72,8.014015555363953,8.023943687653,-0.009928132289048177
73,8.461232860533245,8.027637922715352,0.4335949378178943
74,7.3053461758128755,8.03133142573585,-0.7259852499229741
75,8.262790285147924,8.035024196714488,0.22776608843343538
76,8.062838768599727,8.038716235651275,0.024122532948451753
77,7.959546455901593,8.042407542546202,-0.08286108664460874
78,8.071526915866064,8.046098117399277,0.02542879846678772
79,7.498991734671967,8.049787960210493,-0.5507962255385259
80,7.9926014727608505,8.053477070979854,-0.06087559821900337
81,8.156128688182298,8.057165449707357,0.09896323847494012
82,8.470407932761006,8.060853096393007,0.40955483636799955
83,7.920916674035941,8.064540011036799,-0.14362333700085791
84,7.844175987593411,8.068226193638736,-0.22405020604532447
85,7.932864447538857,8.071911644198817,-0.13904719665995963
86,8.329273117055655,8.075596362717041,0.25367675433861325
87,8.170384043265077,8.079280349193409,0.09110369407166724
88,7.936156155326691,8.082963603627922,-0.1468074483012317
89,8.228883088358788,8.086646126020579,0.14223696233820968
90,8.11723010193719,8.090327916371379,0.02690218556581058
91,8.362440424152581,8.094008974680325,0.2684314494722556
92,7.903135949164418,8.097689300947412,-0.1945533517829937
93,8.010566975162671,8.101368895172646,-0.09080192000997465
94,7.996386523442811,8.105047757356022,-0.10866123391321138
95,7.7031557945419245,8.108725887497544,-0.40557009295561885
96,8.194464304822466,8.112403285597207,0.0820610192252586
97,8.188423736827612,8.116079951655017,0.07234378517259502
98,8.12117292967756,8.119755885670969,0.001417044006590964
99,8.05842216811843,8.123431087645066,-0.06500891952663679
100,7.734877214332376,8.127105557577305,-0.39222834324492944
101,8.014209824911186,8.130779295467692,-0.11656947055650593
102,8.039479060009459,8.13445230131622,-0.09497324130676013
103,7.915797042992337,8.138124575122893,-0.22232753213055576
104,8.097100528942889,8.141796116887708,-0.04469558794481939
105,8.2574377293457,8.14546692661067,0.11197080273503003
106,8.671837911625774,8.149137004291774,0.5227009073340007
107,8.201185452494043,8.152806349931023,0.048379102563020235
108,8.22784747396263,8.156474963528416,0.0713725104342134
109,8.139512350659563,8.160142845083953,-0.02063049442438998
110,7.632079026531603,8.163809994597633,-0.5317309680660305
111,8.160128871858625,8.167476412069457,-0.007347540210831054
112,8.187833127458289,8.171142097499425,0.01669102995886369
113,8.857422102963291,8.174807050887537,0.6826150520757543
114,8.125164092510838,8.178471272233795,-0.05330717972295691
115,8.26569973217061,8.182134761538194,0.08356497063241608
116,8.17617817348146,8.18579751880074,-0.009619345319279337
117,7.865594823023884,8.189459544021428,-0.32386472099754415
118,8.509820544098517,8.193120837200262,0.3166997068982558
119,8.405157507069434,8.196781398337237,0.20837610873219745
120,8.419652449499187,8.200441227432359,0.2192112220668279
121,7.952090356945147,8.204100324485623,-0.2520099675404756
122,8.59650184501457,8.207758689497032,0.38874315551753824
123,7.8229345604099425,8.211416322466583,-0.38848176205664064
124,8.377703394263403,8.215073223394281,0.16263017086912104
125,8.82574969836497,8.218729392280121,0.6070203060848487
126,7.947886840585007,8.222384829124106,-0.2744979885390991
127,8.069106785730744,8.226039533926233,-0.15693274819548933
128,8.257308949530689,8.229693506686507,0.027615442844181957
129,8.093823288419136,8.233346747404923,-0.13952345898578727
130,7.807278526079349,8.236999256081484,-0.4297207300021347
131,8.259651243203198,8.240651032716189,0.019000210487008617
132,7.949915869315141,8.244302077309035,-0.29438620799389453
133,8.379194592996342,8.247952389860028,0.1312422031363139
134,7.99681060481477,8.251601970369165,-0.25479136555439524
135,8.68476952072628,8.255250818836446,0.42951870188983327
136,8.041843338401696,8.25889893526187,-0.2170555968601732
137,8.17329644950802,8.26254631964544,-0.08924987013741947
138,8.491635324927046,8.26619297198715,0.2254423529398946
139,7.928741074414356,8.269838892287009,-0.3410978178726523
140,8.336517906703609,8.273484080545007,0.06303382615860187
141,8.63936467861758,8.277128536761154,0.3622361418564267
142,7.835305594744108,8.280772260935441,-0.44546666619133257
143,8.335581092722107,8.284415253067873,0.05116583965423269
144,8.360076380581308,8.28805751315845,0.07201886742285839
145,8.508358239110304,8.29169904120717,0.2166591979031342
146,7.952555354259062,8.295339837214035,-0.3427844829549731
